id,updated,ship,imo,lat,long,sog,cog,hdg,depPort,etdSchedule,etd,atd,arrPort,etaSchedule,eta,ata
844504,17/02/2019 16:23,Megastar,9773064,59.4524,24.7772,10.6,165,164,FIHEL,17/02/2019 14:30,17/02/2019 14:30,2019-02-17 14:17:07,EETLL,17/02/2019 16:30,,
197546,20/06/2018 03:30,Finlandia,9214379,59.644,24.7195,23.6,30,27,EETLL,20/06/2018 03:00,20/06/2018 03:00,2018-06-20 02:50:28,FIHEL,20/06/2018 05:15,,
35124,18/04/2018 10:18,FINLANDIA,9214379,59.7997,24.748,23.9,16,14,EETLL,18/04/2018 09:00,18/04/2018 09:12,2018-04-18 09:13:10,FIHEL,18/04/2018 11:15,,
408170,12/09/2018 09:05,Megastar,9773064,59.5343,24.7169,24.5,158,163,FIHEL,12/09/2018 07:30,12/09/2018 07:30,2018-09-12 07:22:10,EETLL,12/09/2018 09:30,09/12/2018 09:26,09/12/2018 09:31
268314,17/07/2018 04:05,Finlandia,9214379,59.822,24.8303,24.6,13,12,EETLL,17/07/2018 03:00,17/07/2018 03:00,2018-07-17 02:53:00,FIHEL,17/07/2018 05:15,,
323036,10/08/2018 15:36,Finlandia,9214379,59.4475,24.774,1.7,74,349,EETLL,10/08/2018 15:30,10/08/2018 15:30,2018-08-10 15:30:36,FIHEL,10/08/2018 18:00,08/10/2018 17:52,08/10/2018 18:37
65194,29/04/2018 13:01,Finlandia,9214379,59.8597,24.8407,20.9,194,190,FIHEL,29/04/2018 12:15,29/04/2018 12:15,2018-04-29 12:04:16,EETLL,29/04/2018 14:30,,
719094,21/01/2019 15:15,Finlandia,9214379,59.4812,24.7613,20.6,153,152,FIHEL,21/01/2019 13:15,21/01/2019 13:15,2019-01-21 13:10:12,EETLL,21/01/2019 15:30,,
582011,20/11/2018 21:21,Star,9364722,59.4471,24.7727,2.4,354,84,EETLL,20/11/2018 21:30,20/11/2018 21:30,2018-11-20 21:20:04,FIHEL,20/11/2018 23:30,,
331973,14/08/2018 19:04,Finlandia,9214379,60.0618,24.8948,22.4,178,177,FIHEL,14/08/2018 18:40,14/08/2018 18:45,2018-08-14 18:45:16,EETLL,14/08/2018 20:50,,
435133,22/09/2018 09:02,Finlandia,9214379,59.4477,24.774,6.8,54,230,EETLL,22/09/2018 09:00,22/09/2018 09:00,2018-09-22 09:00:15,FIHEL,22/09/2018 11:15,,
231193,03/07/2018 04:53,Finlandia,9214379,60.1148,24.9055,16.7,3,0,EETLL,03/07/2018 03:00,03/07/2018 03:00,2018-07-03 02:55:55,FIHEL,03/07/2018 05:15,07/03/2018 05:04,07/03/2018 05:09
572131,17/11/2018 10:09,Megastar,9773064,59.5275,24.7211,22.4,158,160,FIHEL,17/11/2018 08:30,17/11/2018 08:30,2018-11-17 08:18:09,EETLL,17/11/2018 10:30,,
839063,15/02/2019 15:12,Finlandia,9214379,59.5057,24.7377,20.2,158,161,FIHEL,15/02/2019 13:15,15/02/2019 13:24,2019-02-15 13:25:20,EETLL,15/02/2019 15:30,,
825447,10/02/2019 12:51,Europa,8919805,59.9563,24.8984,15.5,5,3,EETLL,10/02/2019 10:30,10/02/2019 10:38,2019-02-10 10:38:12,FIHEL,10/02/2019 14:00,02/10/2019 13:53,02/10/2019 13:56
414932,14/09/2018 17:16,Star,9364722,59.8591,24.8318,22.3,198,202,FIHEL,14/09/2018 16:30,14/09/2018 16:30,2018-09-14 16:25:45,EETLL,14/09/2018 18:30,,
235712,04/07/2018 17:10,Megastar,9773064,59.7247,24.7116,23.0,14,14,EETLL,04/07/2018 16:30,04/07/2018 16:30,2018-07-04 16:17:36,FIHEL,04/07/2018 18:30,07/04/2018 18:29,07/04/2018 18:35
99926,13/05/2018 07:47,Finlandia,9214379,59.498,24.7427,24.1,159,156,FIHEL,13/05/2018 06:00,13/05/2018 06:00,2018-05-13 05:53:05,EETLL,13/05/2018 08:15,,
651331,16/12/2018 12:16,Star,9364722,59.8284,24.8164,22.3,195,193,FIHEL,16/12/2018 11:30,16/12/2018 11:30,2018-12-16 11:19:10,EETLL,16/12/2018 13:30,,
863159,24/02/2019 16:59,Europa,8919805,60.0867,24.8903,14.4,196,199,FIHEL,24/02/2019 16:30,24/02/2019 16:31,2019-02-24 16:32:05,EETLL,24/02/2019 20:00,,
168341,09/06/2018 04:03,Finlandia,9214379,59.8168,24.8098,22.9,9,8,EETLL,09/06/2018 03:00,09/06/2018 03:00,2018-06-09 02:52:58,FIHEL,09/06/2018 05:15,06/09/2018 05:07,06/09/2018 05:12
457467,30/09/2018 15:17,Star,9364722,60.1154,24.9076,16.7,27,24,EETLL,30/09/2018 13:30,30/09/2018 13:30,2018-09-30 13:20:10,FIHEL,30/09/2018 15:30,,
340814,18/08/2018 07:28,Megastar,9773064,60.117,24.9055,16.5,183,184,FIHEL,18/08/2018 07:30,18/08/2018 07:30,2018-08-18 07:19:23,EETLL,18/08/2018 09:30,,
518121,26/10/2018 15:06,Megastar,9773064,59.5229,24.7262,23.0,158,158,FIHEL,26/10/2018 13:30,26/10/2018 13:30,2018-10-26 13:20:07,EETLL,26/10/2018 15:30,,
590811,24/11/2018 06:41,Star,9364722,59.6816,24.687,22.9,192,192,FIHEL,24/11/2018 05:30,24/11/2018 05:30,2018-11-24 05:20:12,EETLL,24/11/2018 07:30,,
107757,16/05/2018 10:19,Star,9364722,60.1483,24.9152,0.6,209,209,FIHEL,16/05/2018 10:30,16/05/2018 10:30,,EETLL,16/05/2018 12:30,,
19339,12/04/2018 11:28,Megastar,9773064,59.8266,24.8248,25.9,14,15,EETLL,12/04/2018 10:30,12/04/2018 10:30,2018-04-12 10:22:25,FIHEL,12/04/2018 12:30,04/12/2018 12:28,04/12/2018 12:34
237541,05/07/2018 11:57,Megastar,9773064,60.0011,24.8964,23.2,4,3,EETLL,05/07/2018 10:30,05/07/2018 10:30,2018-07-05 10:21:17,FIHEL,05/07/2018 12:30,07/05/2018 12:28,07/05/2018 12:31
26868,15/04/2018 10:20,Star,9364722,60.148,24.9152,2.1,174,203,FIHEL,15/04/2018 10:30,15/04/2018 10:30,2018-04-15 10:20:12,EETLL,15/04/2018 12:30,,
422355,17/09/2018 13:39,Star,9364722,59.5292,24.7372,21.4,341,336,EETLL,17/09/2018 13:30,17/09/2018 13:30,2018-09-17 13:22:01,FIHEL,17/09/2018 15:30,,
510237,23/10/2018 16:18,Finlandia,9214379,59.6968,24.764,20.6,28,30,EETLL,23/10/2018 15:30,23/10/2018 15:30,2018-10-23 15:24:56,FIHEL,23/10/2018 18:00,,
691292,09/01/2019 17:20,Europa,8919805,60.0108,24.9063,15.7,180,179,FIHEL,09/01/2019 16:30,09/01/2019 16:31,2019-01-09 16:32:12,EETLL,09/01/2019 20:00,01/09/2019 19:44,01/09/2019 19:40
618791,04/12/2018 12:57,Megastar,9773064,59.9969,24.8964,22.0,3,2,EETLL,04/12/2018 11:30,04/12/2018 11:30,2018-12-04 10:37:45,FIHEL,04/12/2018 13:30,12/04/2018 13:30,12/04/2018 13:37
650821,16/12/2018 09:07,Star,9364722,59.7055,24.7707,22.5,26,25,EETLL,16/12/2018 08:30,16/12/2018 08:30,2018-12-16 08:19:12,FIHEL,16/12/2018 10:30,,
809130,04/02/2019 09:10,Star,9364722,59.7312,24.7924,22.2,14,15,EETLL,04/02/2019 08:30,04/02/2019 08:30,2019-02-04 08:18:14,FIHEL,04/02/2019 10:30,02/04/2019 10:28,02/04/2019 10:35
303652,31/07/2018 11:38,Star,9364722,59.7006,24.6957,22.4,189,190,FIHEL,31/07/2018 10:30,31/07/2018 10:45,2018-07-31 10:20:53,EETLL,31/07/2018 12:30,,
6749,07/04/2018 10:20,Megastar,9773064,59.4485,24.7754,8.3,35,220,EETLL,07/04/2018 10:30,07/04/2018 10:30,2018-04-07 10:19:14,FIHEL,07/04/2018 12:30,04/07/2018 12:30,04/07/2018 12:57
875125,01/03/2019 08:36,Finlandia,9214379,59.587,24.6738,22.8,160,158,FIHEL,01/03/2019 07:00,01/03/2019 07:00,2019-03-01 06:55:19,EETLL,01/03/2019 09:15,03/01/2019 09:05,03/01/2019 09:06
10379,09/04/2018 06:00,Megastar,9773064,60.0443,24.8982,22.6,358,357,EETLL,09/04/2018 04:30,09/04/2018 04:30,2018-04-09 04:19:14,FIHEL,09/04/2018 06:30,04/09/2018 06:24,04/09/2018 06:19
434597,22/09/2018 04:52,Megastar,9773064,59.6232,24.6918,22.8,4,2,EETLL,22/09/2018 04:30,22/09/2018 04:30,2018-09-22 04:18:11,FIHEL,22/09/2018 06:30,,
552199,09/11/2018 21:57,Megastar,9773064,59.579,24.6838,22.7,159,159,FIHEL,09/11/2018 20:30,09/11/2018 20:30,2018-11-09 20:19:15,EETLL,09/11/2018 22:30,11/09/2018 22:25,11/09/2018 22:30
236915,05/07/2018 07:57,Finlandia,9214379,59.4712,24.7665,19.8,159,158,FIHEL,05/07/2018 06:00,05/07/2018 06:00,2018-07-05 06:00:02,EETLL,05/07/2018 08:15,07/05/2018 08:07,07/05/2018 08:16
670535,23/12/2018 13:23,Finlandia,9214379,60.0708,24.885,20.0,180,179,FIHEL,23/12/2018 13:15,23/12/2018 13:15,2018-12-23 13:06:07,EETLL,23/12/2018 15:30,,
25267,14/04/2018 15:44,Finlandia,9214379,59.5183,24.7467,18.7,338,337,EETLL,14/04/2018 15:30,14/04/2018 15:30,2018-04-14 15:22:14,FIHEL,14/04/2018 18:00,,
548014,08/11/2018 12:47,Megastar,9773064,59.9456,24.8764,22.6,12,12,EETLL,08/11/2018 11:30,08/11/2018 11:30,2018-11-08 10:30:21,FIHEL,08/11/2018 13:30,11/08/2018 13:29,11/08/2018 13:30
44251,21/04/2018 15:45,FINLANDIA,9214379,59.4992,24.7615,21.8,340,335,EETLL,21/04/2018 15:30,21/04/2018 15:30,2018-04-21 15:27:15,FIHEL,21/04/2018 18:00,,
644296,13/12/2018 18:33,Star,9364722,59.7355,24.7779,22.0,191,189,FIHEL,13/12/2018 17:30,13/12/2018 17:30,2018-12-13 17:20:09,EETLL,13/12/2018 19:30,,
607483,30/11/2018 09:39,Star,9364722,59.8969,24.8483,22.8,23,21,EETLL,30/11/2018 08:30,30/11/2018 08:30,2018-11-30 08:21:08,FIHEL,30/11/2018 10:30,,
766801,18/01/2019 11:45,Megastar,9773064,59.5715,24.7055,22.0,340,340,EETLL,18/01/2019 11:30,18/01/2019 11:30,2019-01-18 11:18:13,FIHEL,18/01/2019 13:30,,
221950,29/06/2018 13:51,Star,9364722,59.6074,24.6886,20.9,15,6,EETLL,29/06/2018 13:30,29/06/2018 13:30,2018-06-29 13:20:30,FIHEL,29/06/2018 15:30,,
46973,22/04/2018 16:52,Megastar,9773064,59.6062,24.6879,23.4,354,355,EETLL,22/04/2018 16:30,22/04/2018 16:30,2018-04-22 16:20:07,FIHEL,22/04/2018 18:30,,
247425,09/07/2018 06:51,Finlandia,9214379,59.8765,24.8248,23.7,203,202,FIHEL,09/07/2018 06:00,09/07/2018 06:01,2018-07-09 06:02:10,EETLL,09/07/2018 08:15,07/09/2018 08:15,07/09/2018 08:19
887985,06/03/2019 07:06,Megastar,9773064,60.0672,24.8969,22.4,0,0,EETLL,06/03/2019 05:30,06/03/2019 05:30,2019-03-06 05:19:10,FIHEL,06/03/2019 07:30,03/06/2019 07:28,03/06/2019 07:29
578161,19/11/2018 13:50,Finlandia,9214379,59.9408,24.8813,21.4,191,190,FIHEL,19/11/2018 13:15,19/11/2018 13:15,2018-11-19 13:05:10,EETLL,19/11/2018 15:30,,
307660,02/08/2018 13:09,Finlandia,9214379,59.8342,24.7922,21.1,205,203,FIHEL,02/08/2018 12:15,02/08/2018 12:15,2018-08-02 12:15:11,EETLL,02/08/2018 14:30,08/02/2018 14:26,08/02/2018 14:20
390277,05/09/2018 13:52,Star,9364722,59.6164,24.6901,20.6,12,14,EETLL,05/09/2018 13:30,05/09/2018 13:30,2018-09-05 13:19:47,FIHEL,05/09/2018 15:30,09/05/2018 15:28,09/05/2018 15:27
535036,03/11/2018 05:24,Star,9364722,60.1313,24.9053,15.0,181,181,FIHEL,03/11/2018 05:30,03/11/2018 05:30,2018-11-03 05:19:22,EETLL,03/11/2018 07:30,11/03/2018 07:31,11/03/2018 07:40
616984,03/12/2018 18:43,Star,9364722,59.6763,24.6854,21.5,188,189,FIHEL,03/12/2018 17:30,03/12/2018 17:30,2018-12-03 16:30:09,EETLL,03/12/2018 19:30,12/03/2018 19:27,12/03/2018 19:22
286821,23/07/2018 21:19,Star,9364722,60.1367,24.9051,14.4,1,1,EETLL,23/07/2018 19:30,23/07/2018 19:30,2018-07-23 19:20:00,FIHEL,23/07/2018 21:30,,
861429,23/02/2019 22:18,Megastar,9773064,59.4642,24.7705,21.3,158,160,FIHEL,23/02/2019 20:30,23/02/2019 20:30,2019-02-23 20:17:59,EETLL,23/02/2019 22:30,,
230489,02/07/2018 19:55,Star,9364722,59.6114,24.6859,20.9,14,8,EETLL,02/07/2018 19:30,02/07/2018 19:30,2018-07-02 19:24:15,FIHEL,02/07/2018 21:30,07/02/2018 21:33,07/02/2018 21:36
642427,13/12/2018 06:43,Star,9364722,59.6775,24.7324,22.3,211,209,FIHEL,13/12/2018 05:30,13/12/2018 05:30,2018-12-13 05:20:10,EETLL,13/12/2018 07:30,,
431097,20/09/2018 17:32,Europa,8919805,59.742,24.6784,15.1,198,200,FIHEL,20/09/2018 15:30,20/09/2018 15:33,2018-09-20 15:33:55,EETLL,20/09/2018 19:00,,
152936,03/06/2018 06:20,Megastar,9773064,60.1383,24.9064,16.1,4,4,EETLL,03/06/2018 04:30,03/06/2018 04:30,2018-06-03 04:17:53,FIHEL,03/06/2018 06:30,06/03/2018 06:26,06/03/2018 06:29
531067,01/11/2018 13:41,Finlandia,9214379,60.0435,24.8997,22.4,171,172,FIHEL,01/11/2018 13:15,01/11/2018 13:16,2018-11-01 13:17:08,EETLL,01/11/2018 15:30,11/01/2018 15:26,11/01/2018 15:30
571660,17/11/2018 06:35,Star,9364722,59.7149,24.7726,21.6,191,193,FIHEL,17/11/2018 05:30,17/11/2018 05:30,2018-11-17 05:20:10,EETLL,17/11/2018 07:30,,
591371,24/11/2018 10:57,Europa,8919805,59.4947,24.7661,15.2,349,346,EETLL,24/11/2018 10:30,24/11/2018 10:34,2018-11-24 10:35:14,FIHEL,24/11/2018 14:00,,
666723,22/12/2018 04:27,Finlandia,9214379,59.6037,24.687,23.1,358,357,EETLL,22/12/2018 04:00,22/12/2018 04:00,2018-12-22 03:53:08,FIHEL,22/12/2018 06:15,,
480041,09/10/2018 05:01,Finlandia,9214379,60.144,24.9085,9.5,16,14,EETLL,09/10/2018 03:00,09/10/2018 03:00,2018-10-09 02:55:07,FIHEL,09/10/2018 05:15,10/09/2018 05:05,10/09/2018 05:06
238825,05/07/2018 20:38,Finlandia,9214379,59.4917,24.7503,23.7,153,153,FIHEL,05/07/2018 18:40,05/07/2018 18:51,2018-07-05 18:51:50,EETLL,05/07/2018 20:50,07/05/2018 20:52,07/05/2018 20:51
477021,07/10/2018 20:36,Finlandia,9214379,59.4638,24.7753,17.8,158,156,FIHEL,07/10/2018 18:40,07/10/2018 18:40,2018-10-07 18:32:57,EETLL,07/10/2018 20:50,10/07/2018 20:44,10/07/2018 20:45
841776,16/02/2019 14:58,Finlandia,9214379,59.6438,24.6737,25.2,198,199,FIHEL,16/02/2019 13:15,16/02/2019 13:35,2019-02-16 13:34:58,EETLL,16/02/2019 15:30,,
645196,14/12/2018 06:40,Megastar,9773064,59.9036,24.8617,23.9,13,14,EETLL,14/12/2018 05:30,14/12/2018 05:30,2018-12-13 22:50:10,FIHEL,14/12/2018 07:30,,
384338,03/09/2018 10:45,Finlandia,9214379,60.0017,24.9127,22.9,2,2,EETLL,03/09/2018 09:00,03/09/2018 09:05,2018-09-03 09:05:14,FIHEL,03/09/2018 11:15,09/03/2018 11:16,09/03/2018 11:14
829714,11/02/2019 22:00,Star,9364722,60.0314,24.9055,23.0,357,357,EETLL,11/02/2019 20:30,11/02/2019 20:30,2019-02-11 20:19:14,FIHEL,11/02/2019 22:30,02/11/2019 22:27,02/11/2019 22:27
885758,05/03/2019 07:02,Finlandia,9214379,60.1482,24.9098,6.5,215,212,FIHEL,05/03/2019 07:00,05/03/2019 07:01,2019-03-05 07:02:08,EETLL,05/03/2019 09:15,03/05/2019 09:10,03/05/2019 09:23
547444,08/11/2018 09:21,Star,9364722,59.792,24.7593,22.0,25,24,EETLL,08/11/2018 08:30,08/11/2018 08:30,2018-11-08 08:19:45,FIHEL,08/11/2018 10:30,11/08/2018 10:29,11/08/2018 10:32
332327,15/08/2018 03:01,Finlandia,9214379,59.4643,24.779,16.3,345,343,EETLL,15/08/2018 03:00,15/08/2018 03:00,2018-08-15 02:49:52,FIHEL,15/08/2018 05:15,,
395166,07/09/2018 10:56,Megastar,9773064,59.6419,24.7078,22.8,25,26,EETLL,07/09/2018 10:30,07/09/2018 10:30,2018-09-07 10:19:03,FIHEL,07/09/2018 12:30,09/07/2018 12:28,09/07/2018 12:31
461965,02/10/2018 09:22,Megastar,9773064,59.4502,24.7774,8.7,195,197,FIHEL,02/10/2018 07:30,02/10/2018 07:30,2018-10-02 07:20:17,EETLL,02/10/2018 09:30,10/02/2018 09:27,10/02/2018 09:37
493493,14/10/2018 07:18,Star,9364722,59.4451,24.7715,4.0,40,198,EETLL,14/10/2018 07:30,14/10/2018 07:30,,FIHEL,14/10/2018 09:30,,
889978,06/03/2019 19:35,Europa,8919805,59.4728,24.771,15.1,153,154,FIHEL,06/03/2019 16:30,06/03/2019 16:33,2019-03-06 16:33:10,EETLL,06/03/2019 20:00,03/06/2019 19:49,03/06/2019 19:53
830085,12/02/2019 06:51,Star,9364722,59.6231,24.6735,22.3,203,203,FIHEL,12/02/2019 05:30,12/02/2019 05:30,2019-02-12 05:20:12,EETLL,12/02/2019 07:30,02/12/2019 07:27,02/12/2019 07:34
584461,21/11/2018 18:39,Finlandia,9214379,60.1188,24.9052,16.5,1,0,EETLL,21/11/2018 16:30,21/11/2018 16:32,2018-11-21 16:33:18,FIHEL,21/11/2018 19:00,,
358164,24/08/2018 14:53,Star,9364722,59.9841,24.8965,21.5,14,12,EETLL,24/08/2018 13:30,24/08/2018 13:30,2018-08-24 13:19:17,FIHEL,24/08/2018 15:30,,
819036,08/02/2019 04:20,Finlandia,9214379,59.576,24.7043,25.1,340,336,EETLL,08/02/2019 04:00,08/02/2019 04:00,2019-02-08 03:51:10,FIHEL,08/02/2019 06:15,02/08/2019 06:03,02/08/2019 06:05
741739,29/01/2019 22:23,Star,9364722,59.7842,24.8356,4.6,19,17,EETLL,29/01/2019 21:30,29/01/2019 21:30,2019-01-29 21:22:11,FIHEL,29/01/2019 23:30,,
205640,23/06/2018 07:18,Megastar,9773064,60.148,24.9148,0.1,193,208,FIHEL,23/06/2018 07:30,23/06/2018 07:30,,EETLL,23/06/2018 09:30,,
894836,08/03/2019 15:59,Star,9364722,60.0268,24.9046,22.9,2,1,EETLL,08/03/2019 14:30,08/03/2019 14:30,2019-03-08 14:19:13,FIHEL,08/03/2019 16:30,03/08/2019 16:27,03/08/2019 16:23
869913,27/02/2019 11:17,Megastar,9773064,59.4453,24.7714,4.4,25,210,EETLL,27/02/2019 11:30,27/02/2019 11:30,,FIHEL,27/02/2019 13:30,,
236384,05/07/2018 03:34,Finlandia,9214379,59.6517,24.6827,23.2,1,359,EETLL,05/07/2018 03:00,05/07/2018 03:00,2018-07-05 02:51:47,FIHEL,05/07/2018 05:15,07/05/2018 05:09,07/05/2018 06:13
270293,17/07/2018 17:23,Europa,8919805,59.7515,24.6816,15.3,197,194,FIHEL,17/07/2018 15:30,17/07/2018 15:41,2018-07-17 15:32:59,EETLL,17/07/2018 19:00,,
769154,19/01/2019 15:37,Megastar,9773064,59.7194,24.7081,21.9,193,193,FIHEL,19/01/2019 14:30,19/01/2019 14:30,2019-01-19 14:20:15,EETLL,19/01/2019 16:30,,
817101,07/02/2019 10:51,Finlandia,9214379,59.7318,24.7062,24.9,22,20,EETLL,07/02/2019 10:00,07/02/2019 10:00,2019-02-07 09:15:13,FIHEL,07/02/2019 12:15,02/07/2019 12:08,02/07/2019 12:09
169389,09/06/2018 11:19,Megastar,9773064,59.7732,24.8047,22.8,15,16,EETLL,09/06/2018 10:30,09/06/2018 10:30,2018-06-09 10:18:53,FIHEL,09/06/2018 12:30,06/09/2018 12:28,06/09/2018 12:20
146374,31/05/2018 13:28,Finlandia,9214379,59.7525,24.8087,23.7,205,202,FIHEL,31/05/2018 12:15,31/05/2018 12:20,2018-05-31 12:20:25,EETLL,31/05/2018 14:30,,
532638,02/11/2018 06:00,Megastar,9773064,59.6634,24.6968,22.4,6,7,EETLL,02/11/2018 05:30,02/11/2018 05:30,2018-11-02 05:17:46,FIHEL,02/11/2018 07:30,11/02/2018 07:29,11/02/2018 07:25
233313,03/07/2018 17:54,Europa,8919805,59.6205,24.6557,15.5,179,176,FIHEL,03/07/2018 15:30,03/07/2018 15:33,2018-07-03 15:35:08,EETLL,03/07/2018 19:00,07/03/2018 18:45,07/03/2018 18:42
322808,10/08/2018 13:37,Finlandia,9214379,59.6758,24.725,20.8,211,211,FIHEL,10/08/2018 12:15,10/08/2018 12:45,2018-08-10 12:08:09,EETLL,10/08/2018 14:30,08/10/2018 14:25,08/10/2018 14:22
61648,28/04/2018 06:06,Finlandia,9214379,60.1145,24.9047,16.1,187,188,FIHEL,28/04/2018 06:00,28/04/2018 06:00,2018-04-28 05:57:05,EETLL,28/04/2018 08:15,,
655255,17/12/2018 18:59,Star,9364722,59.5871,24.6785,21.7,173,159,FIHEL,17/12/2018 17:30,17/12/2018 17:30,2018-12-17 17:19:10,EETLL,17/12/2018 19:30,,
410065,12/09/2018 20:54,Star,9364722,59.976,24.9,23.5,16,12,EETLL,12/09/2018 19:30,12/09/2018 19:30,2018-09-12 19:24:12,FIHEL,12/09/2018 21:30,09/12/2018 21:29,09/12/2018 21:39
471354,05/10/2018 17:21,Star,9364722,59.8024,24.8106,22.4,193,192,FIHEL,05/10/2018 16:30,05/10/2018 16:30,2018-10-05 16:22:19,EETLL,05/10/2018 18:30,10/05/2018 18:29,10/05/2018 18:36
329137,13/08/2018 17:28,Megastar,9773064,59.8226,24.8294,22.6,13,9,EETLL,13/08/2018 16:30,13/08/2018 16:30,2018-08-13 16:19:50,FIHEL,13/08/2018 18:30,,
833664,13/02/2019 15:50,Star,9364722,59.9624,24.8893,23.0,12,11,EETLL,13/02/2019 14:30,13/02/2019 14:30,2019-02-13 14:20:24,FIHEL,13/02/2019 16:30,,
445983,26/09/2018 10:29,Finlandia,9214379,59.8533,24.8033,22.9,23,20,EETLL,26/09/2018 09:00,26/09/2018 09:16,2018-09-26 09:17:12,FIHEL,26/09/2018 11:15,,
415511,14/09/2018 20:48,Star,9364722,59.9509,24.8844,22.0,14,9,EETLL,14/09/2018 19:30,14/09/2018 19:30,2018-09-14 19:21:03,FIHEL,14/09/2018 21:30,,
479371,08/10/2018 18:08,Star,9364722,59.5095,24.7356,24.4,159,158,FIHEL,08/10/2018 16:30,08/10/2018 16:30,2018-10-08 16:18:54,EETLL,08/10/2018 18:30,10/08/2018 18:25,10/08/2018 18:39
552925,10/11/2018 09:31,Megastar,9773064,59.7405,24.7235,22.6,201,199,FIHEL,10/11/2018 08:30,10/11/2018 08:30,2018-11-10 08:18:12,EETLL,10/11/2018 10:30,11/10/2018 10:26,11/10/2018 10:33
276615,20/07/2018 07:38,Star,9364722,59.5226,24.7419,21.1,345,342,EETLL,20/07/2018 07:30,20/07/2018 07:30,2018-07-20 07:21:51,FIHEL,20/07/2018 09:30,,
367315,28/08/2018 05:07,Megastar,9773064,59.7038,24.7623,23.2,19,19,EETLL,28/08/2018 04:30,28/08/2018 04:30,2018-08-28 04:19:14,FIHEL,28/08/2018 06:30,,
477210,08/10/2018 04:09,Finlandia,9214379,59.8463,24.8402,24.1,13,12,EETLL,08/10/2018 03:00,08/10/2018 03:00,2018-10-08 02:56:58,FIHEL,08/10/2018 05:15,10/08/2018 05:08,10/08/2018 05:17
716820,20/01/2019 15:15,Finlandia,9214379,59.4583,24.782,13.1,158,157,FIHEL,20/01/2019 13:15,20/01/2019 13:15,2019-01-20 13:06:11,EETLL,20/01/2019 15:30,,
41989,20/04/2018 18:09,Europa,8919805,59.5557,24.7017,16.1,159,161,FIHEL,20/04/2018 15:30,20/04/2018 15:33,2018-04-20 15:33:13,EETLL,20/04/2018 19:00,,
458601,01/10/2018 04:35,Star,9364722,60.0844,24.8915,19.6,191,190,FIHEL,01/10/2018 04:30,01/10/2018 04:30,2018-10-01 04:20:27,EETLL,01/10/2018 06:30,10/01/2018 06:31,10/01/2018 06:28
218629,28/06/2018 08:30,Star,9364722,59.8232,24.8929,24.2,27,27,EETLL,28/06/2018 07:30,28/06/2018 07:30,2018-06-28 07:25:20,FIHEL,28/06/2018 09:30,,
542756,06/11/2018 13:40,Finlandia,9214379,60.003,24.9007,21.3,183,183,FIHEL,06/11/2018 13:15,06/11/2018 13:15,2018-11-06 13:09:13,EETLL,06/11/2018 15:30,11/06/2018 15:18,11/06/2018 15:16
381566,02/09/2018 10:48,Megastar,9773064,59.5732,24.7043,22.5,340,340,EETLL,02/09/2018 10:30,02/09/2018 10:30,2018-09-02 10:21:11,FIHEL,02/09/2018 12:30,09/02/2018 12:32,09/02/2018 12:36
229197,02/07/2018 08:56,Megastar,9773064,59.5987,24.6699,22.0,163,159,FIHEL,02/07/2018 07:30,02/07/2018 07:30,2018-07-02 07:18:50,EETLL,02/07/2018 09:30,07/02/2018 09:28,07/02/2018 09:31
460052,01/10/2018 14:12,Megastar,9773064,59.8603,24.8177,21.7,202,201,FIHEL,01/10/2018 13:30,01/10/2018 13:30,2018-10-01 13:19:13,EETLL,01/10/2018 15:30,10/01/2018 15:30,10/01/2018 15:29
437392,23/09/2018 07:20,Star,9364722,59.4465,24.7729,4.1,18,180,EETLL,23/09/2018 07:30,23/09/2018 07:30,2018-09-23 07:20:11,FIHEL,23/09/2018 09:30,,
888130,06/03/2019 08:27,Star,9364722,59.4773,24.7679,22.0,348,347,EETLL,06/03/2019 08:30,06/03/2019 08:30,2019-03-06 08:19:16,FIHEL,06/03/2019 10:30,03/06/2019 10:30,03/06/2019 10:25
141903,29/05/2018 17:42,Europa,8919805,59.6838,24.6411,16.6,174,177,FIHEL,29/05/2018 15:30,29/05/2018 15:32,2018-05-29 15:32:29,EETLL,29/05/2018 19:00,,
356092,23/08/2018 18:21,Star,9364722,59.4594,24.7755,13.1,161,161,FIHEL,23/08/2018 16:30,23/08/2018 16:30,2018-08-23 16:25:05,EETLL,23/08/2018 18:30,,
24547,14/04/2018 11:06,Finlandia,9214379,60.141,24.9043,12.9,0,359,EETLL,14/04/2018 09:00,14/04/2018 09:00,2018-04-14 08:59:08,FIHEL,14/04/2018 11:15,,
48915,23/04/2018 11:43,Megastar,9773064,59.9033,24.8607,22.8,13,14,EETLL,23/04/2018 10:30,23/04/2018 10:30,2018-04-23 10:22:14,FIHEL,23/04/2018 12:30,,
39876,20/04/2018 04:46,Star,9364722,60.0286,24.9011,22.2,180,180,FIHEL,20/04/2018 04:30,20/04/2018 04:30,2018-04-20 04:22:10,EETLL,20/04/2018 06:30,,
682195,05/01/2019 12:49,Star,9364722,59.6373,24.6864,22.0,210,209,FIHEL,05/01/2019 11:30,05/01/2019 11:30,2019-01-05 11:19:17,EETLL,05/01/2019 13:30,01/05/2019 13:27,01/05/2019 13:32
777373,23/01/2019 13:11,Europa,8919805,60.0504,24.8979,15.8,345,342,EETLL,23/01/2019 10:30,23/01/2019 10:38,2019-01-23 10:38:14,FIHEL,23/01/2019 14:00,,
